Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
16614,1,42,Accountant,20492.45,1534.7041666666669,0,7,2,1,15,2.0,429.71,25.98033321912828,305.0,No,13.23985241130044,135.51985708096242,Low_spent_Medium_value_payments,284.7107071744037,Standard
1474,1,30,Developer,27242.8,4199.465763386277,5,4,15,6,20,18.0,881.36,31.37989672206504,201.0,Yes,73.81546182149368,61.30453081784111,High_spent_Small_value_payments,368.3033406939985,Standard
12140,1,33,Musician,81411.2,6537.266666666666,4,4,6,1,13,4.0,467.99,39.99973809309272,340.0,No,42.52959454079117,112.22643051121496,High_spent_Large_value_payments,738.9706416146605,Good
27458,1,26,Media_Manager,18503.85,1634.9875,3,7,15,7,26,8.0,742.33,32.97350239576352,191.0,Yes,77.24096384870384,37.88975377435091,Low_spent_Small_value_payments,288.3680323769453,Standard
21949,1,41,Doctor,105521.58,8595.465,4,6,5,4,6,18.0,462.11,27.813306781324712,267.0,Yes,224.5107862948008,162.79666013950737,High_spent_Large_value_payments,712.239053565692,Standard
46735,1,-500,Scientist,17855.94,1231.995,8,5,31,8,27,23.0,3122.53,28.77464039563341,16.0,Yes,89.15181924204481,35.95812457798709,Low_spent_Medium_value_payments,278.0895561799681,Poor
29253,1,36,Engineer,32901.79,2549.8158333333336,4,5,1,1,7,9.0,798.71,23.505444091952327,311.0,NM,19.324081432632333,287.2084158191256,Low_spent_Small_value_payments,238.44908608157544,Good
21474,1,45,Media_Manager,35235.18,3188.265,8,9,15,3,32,15.0,2388.85,39.80165387932032,193.0,Yes,57.68531870711298,27.70443764336608,High_spent_Large_value_payments,473.43674364952096,Poor
17807,1,41,Accountant,14535.105,1345.25875,1,7,3,2,15,10.0,70.66,29.61473581253821,301.0,No,15.775026734816825,67.83940489576031,Low_spent_Medium_value_payments,330.9114433694228,Good
42878,1,35,Doctor,19787.4,1379.95,6,6,22,6,25,15.0,3099.57,33.119216118256034,69.0,Yes,78.20759971449081,20.01941520246309,High_spent_Large_value_payments,279.7679850830461,Standard
48981,1,38,Journalist,16893.44,1567.7866666666666,6,9,25,3,57,14.0,1397.24,27.56739420554028,173.0,Yes,32.22238766587873,36.9801416437244,High_spent_Medium_value_payments,337.57613735706354,Poor
27570,1,18,Lawyer,21791.905,1871.992083333333,2,3,9,1,7,5.0,166.25,28.25670703879745,238.0,No,11.55616488128499,10000.0,Low_spent_Small_value_payments,298.2661281268884,Good
32611,1,18,Scientist,77854.26,6411.855,3,4,11,2,5,11.0,1220.31,41.06292587236185,263.0,No,21766.0,359.05405228053274,High_spent_Small_value_payments,449.4237250320076,Good
15286,1,39,Media_Manager,99802.48,8244.873333333333,4,3,17,4,14,15.0,248.48,41.65059927030021,304.0,No,210.4580591438012,197.5834669332133,High_spent_Large_value_payments,656.4458072563189,Standard
49023,1,55,Engineer,108491.28,9272.94,4,5,6,3,28,17.0,973.25,38.250625688951885,231.0,No,238.47369784856943,208.60927606233463,High_spent_Large_value_payments,720.2110260890961,Standard
50650,1,38,Developer,14021.57,1145.4641666666666,9,10,21,6,30,15.0,3889.88,33.1769090071357,100.0,Yes,37.07927139833919,37.19244660664719,High_spent_Medium_value_payments,290.2746986616803,Standard
3216,1,44,Musician,76391.48,6596.956666666666,1,4,10,2,27,5.0,614.83,25.732895973632303,290.0,No,75.81024103544209,228.8155510568206,Low_spent_Large_value_payments,625.0698745744038,Poor
29087,1,18,Architect,13486.615,1003.8845833333332,8,6,8,2,10,10.0,45.37,30.592302477605774,221.0,NM,14.724661645786846,20.89452930891895,High_spent_Medium_value_payments,314.76926737862755,Good
30520,1,53,Developer,34800.96,2632.08,0,5,10,3,3,7.0,344.4,38.74542727819411,327.0,No,74.63775566449694,256.43235668442475,Low_spent_Small_value_payments,222.1378876510784,Good
33530,1,16,other,35603.8,2869.9833333333336,6,6,30,7,53,17.0,4041.44,39.47240661220451,14.0,Yes,124.6444928564958,64.24415267187203,Low_spent_Small_value_payments,338.10968780496563,Standard
5083,1,23,Engineer,34601.35,4199.465763386277,5,3,14,2,8,8.0,68.23,32.527187455014264,113.0,NM,30.198049695685768,340.90542574356937,Low_spent_Small_value_payments,233.04110789407815,Standard
12313,1,50,Writer,99007.68,8223.64,7,7,8,0,14,16.0,31.89,25.49831046504565,315.0,No,0.0,212.51496515041703,High_spent_Large_value_payments,849.849034849583,Good
1061,1,45,Lawyer,60572.7,4844.725,3,3,20,2,29,20.0,1582.55,27.779191117811667,121.0,Yes,88.71604214406159,10000.0,High_spent_Medium_value_payments,476.76096126826735,Standard
19007,1,40,Media_Manager,14208.865,1365.0720833333332,3,4,4,0,14,4.0,605.49,29.5731961507064,385.0,No,0.0,49.44955067516936,Low_spent_Small_value_payments,377.057657658164,Good
40566,1,32,Media_Manager,35836.84,2865.403333333333,4,6,18,3,13,17.0,1004.66,39.12448600472753,374.0,No,50.90669201764052,114.28134639621904,High_spent_Small_value_payments,381.3522949194737,Standard
38676,1,7851,Engineer,20083.06,1856.588333333333,8,5,15,3,20,23.0,2381.47,37.41660113145308,107.0,Yes,33.81951908584432,38.55829796647755,High_spent_Medium_value_payments,363.2810162810115,Poor
5945,1,41,Scientist,14144.48,4199.465763386277,7,9,16,6,25,17.0,2537.18,35.536591976807706,135.0,Yes,47.60616184740381,37.13501819267351,Low_spent_Medium_value_payments,315.9294866265893,Poor
47373,1,54,Accountant,122008.59,10084.3825,2,7,7,0,16,8.0,432.37,32.995145662194865,182.0,No,0.0,378.9531570760725,High_spent_Medium_value_payments,879.4850929239276,Good
44161,1,34,Mechanic,18096.155,1338.0129166666666,3,6,1319,3,8,19.0,162.21,25.64951194340897,279.0,Yes,31220.0,165.47076910687122,Low_spent_Small_value_payments,224.23782280393104,Standard
31248,1,23,Mechanic,37788.3,3097.025,3,4,9,2,13,1.0,1124.37,27.796875979618736,293.0,No,39.655553872757935,87.13427881637135,High_spent_Medium_value_payments,432.9126673108708,Good
24146,1,20,Architect,27983.07,2497.9225,4,7,2,-100,7,12.0,1015.21,23.506669307015216,260.0,No,44.401790120451686,48.11376796692192,High_spent_Medium_value_payments,407.2766919126264,Standard
34447,1,46,other,56987.92,4626.993333333333,4,5,7,1,0,5.0,949.65,36.01635101534732,226.0,No,25.65855793556921,55.83966097764971,High_spent_Medium_value_payments,631.2011144201143,Good
9138,1,24,Media_Manager,50552.34,4197.695,8,7,17,1,33,12.0,829.97,24.84108319254896,387.0,Yes,35.521195242458354,272.8113086751444,Low_spent_Large_value_payments,381.4369960823972,Standard
48536,1,30,Manager,16838.82,1398.235,10,8,19,9,16,20.0,4347.3,28.958464609753904,7.0,NM,126.11418092317096,151.09116228448096,Low_spent_Small_value_payments,152.6181567923481,Standard
3385,1,14,Mechanic,90592.02,7433.335,4,7,18,4,23,20.0,831.18,41.14862220170778,200.0,Yes,154.43297303423154,72.10594793788651,High_spent_Large_value_payments,756.7945790278819,Standard
26748,1,29,Architect,29695.58,4199.465763386277,8,3,3,0,5,15.0,133.56,32.772820916032124,281.0,No,0.0,178.55034111970406,Low_spent_Large_value_payments,351.61282554696265,Good
44895,1,21,Scientist,85667.7,6966.974999999999,2,2,7,0,14,11.0,1457.34,38.8356731718396,253.0,No,0.0,481.285827560876,Low_spent_Medium_value_payments,495.411672439124,Good
6057,1,39,Musician,83386.52,7081.876666666668,10,6,23,7,36,24.0,4972.4,36.0189857098343,68.0,Yes,482.17978316483214,178.46362783070438,High_spent_Medium_value_payments,297.54425567113026,Standard
46020,1,6846,Accountant,10299.565,712.2970833333335,5,9,28,2,22,19.0,1710.58,37.57147058949108,175.0,Yes,8.724970589613072,30.54785584414281,Low_spent_Small_value_payments,321.95688189957747,Poor
39805,1,24,Lawyer,73871.92,6394.993333333333,8,10,33,-100,18,13.0,2284.63,26.78465839859124,195.0,Yes,324.2431915360266,312.6566203681295,High_spent_Small_value_payments,262.59952142917723,Poor
44113,1,19,Teacher,29353.04,2282.0866666666666,6,9,23,6,45,23.0,1882.15,23.427720461926235,207.0,Yes,100.53915406000507,67.93453713663837,High_spent_Medium_value_payments,309.7349754700232,Poor
16606,1,40,Journalist,43700.61,3574.7175,0,7,5,2,2,11.0,633.46,27.33154720089352,374.0,No,66.91752494781487,169.84700954557394,Low_spent_Large_value_payments,390.7072155066113,Good
38171,1,29,Engineer,16471.35,1211.6125,3,8,21,4,7,17.0,1898.34,23.269581258713107,161.0,Yes,46.67344608509328,36.935821419626045,Low_spent_Medium_value_payments,317.5519824952807,Poor
44208,1,23,Media_Manager,65187.34,5161.278333333333,6,6,8,3,23,9.0,441.86,27.570724280976115,239.0,No,99.98202004847784,318.133530274162,Low_spent_Small_value_payments,388.0122830106935,Standard
18219,1,40,Writer,29661.64,4199.465763386277,6,6,11,7,20,17.0,347.44,39.73588340287984,86.0,Yes,114.1498903075758,81.1791130294703,High_spent_Small_value_payments,302.45132999628726,Standard
31973,1,23,other,101912.13,8503.6775,5,1,4,0,5,3.0,152.6,29.454223171523303,239.0,NM,0.0,295.87664723347774,Low_spent_Medium_value_payments,834.4911027665222,Good
42349,1,40,Architect,65454.42,5205.535,4,4,17,1,26,12.0,768.36,32.612643310972274,346.0,Yes,28.010449461130207,60.96331678493475,High_spent_Medium_value_payments,681.579733753935,Standard
46214,1,-500,Mechanic,20397.26,1670.7716666666663,4,4,7,2,19,10.0,2264.71,29.74446799745602,104.0,Yes,19.3818817299367,149.76911034984911,Low_spent_Small_value_payments,277.92617458688085,Standard
10787,1,18,Doctor,38760.82,3310.068333333333,1,2,11,3,11,8.0,468.18,32.02151663442434,311.0,No,84.51850713930847,120.18915678331123,High_spent_Small_value_payments,386.29916941071366,Good
3520,1,38,Architect,37131.02,3307.251666666666,5,7,8,1,6,4.0,88.0,30.95953661097512,326.0,No,16.723867948870357,99.2752882973952,Low_spent_Medium_value_payments,494.7260104204012,Standard
38253,1,23,Manager,140254.28,11655.856666666668,5,5,7,3,9,12.0,84.81,32.00089616103446,265.0,No,210.82437934383216,258.7092311177184,High_spent_Large_value_payments,936.052056205116,Good
13236,1,44,Musician,21484.035,2073.3362500000007,5,3,8,3,25,14.0,939.2,36.61484076909365,309.0,No,33.155266552541065,55.44701314282025,High_spent_Medium_value_payments,368.7313453046387,Poor
18669,1,22,Teacher,17750.19,1327.1825,9,10,28,7,21,23.0,4385.27,31.174171809036427,135.0,Yes,56.33577390711153,135.4225763752492,Low_spent_Small_value_payments,230.95989971763925,Standard
36435,1,35,Media_Manager,21145.595,1604.132916666667,2,7,4,1,6,7.0,969.19,36.70084848795565,214.0,No,12.667793993102451,63.69762500338536,High_spent_Small_value_payments,344.0478726701789,Poor
44356,1,20,Teacher,125491.64,10517.636666666667,1,3,5,3,5,7.0,587.63,40.13913555320097,215.0,No,271.73668118956255,423.5377062991935,High_spent_Medium_value_payments,606.4892791779108,Standard
43444,1,35,Developer,36722.84,2820.236666666666,6,5,10,4,12,9.0,409.3,34.91432335218377,182.0,No,122.32008687664838,108.3666762060352,Low_spent_Small_value_payments,301.33690358398314,Standard
33012,1,42,Lawyer,7304.925,780.74375,7,8,32,8,47,18.0,4405.99,27.674767880934507,113.0,Yes,32.44151245424638,85.1506684029538,Low_spent_Small_value_payments,250.48219414279976,Poor
21481,1,20,Journalist,18921.78,1403.8149999999996,6,9,29,6,27,19.0,4761.49,34.74319437789246,169.0,Yes,48.81955243544303,81.11031361596763,Low_spent_Small_value_payments,300.45163394858935,Standard
1030,1,33,Architect,122942.28,10205.19,2,3,3,1,9,4.0,924.1,31.31044991542348,338.0,No,101.56797654898996,475.84940001505294,High_spent_Small_value_payments,703.1016234359572,Good
24374,1,16,Media_Manager,85915.31999999999,7231.61,6,7,13,4,10,20.0,429.12,34.7271399249438,62.0,Yes,167.08147147226308,570.2131784704585,Low_spent_Large_value_payments,255.8663500572785,Standard
38035,1,28,Mechanic,142177.84,4199.465763386277,5,1,12,3,14,9.0,483.13,34.674222339846764,205.0,No,322.87607996147136,299.0877997672258,Low_spent_Small_value_payments,812.7514536046359,Good
2148,1,29,Teacher,34480.2,2691.35,7,4,5,0,28,11.0,398.91,29.53985166146076,202.0,Yes,0.0,317.0132705096533,Low_spent_Small_value_payments,242.12172949034652,Standard
34010,1,54,Doctor,130688.56,11134.713333333331,0,2,2,0,12,6.0,466.13,27.269503796762447,188.0,NM,0.0,663.0339730593247,Low_spent_Medium_value_payments,730.4373602740086,Good
33954,1,29,Developer,15656.82,1557.735,8,10,18,6,27,16.0,1997.18,33.5895898662496,164.0,Yes,42.52019054057048,107.45345181318608,Low_spent_Medium_value_payments,285.79985764624354,Poor
32395,1,14,other,30118.94,2473.9116666666664,6,6,34,3,26,25.0,1693.64,30.39433122576177,219.0,Yes,44.81642046832427,25.46590661985437,High_spent_Large_value_payments,417.108839578488,Poor
4421,1,23,Teacher,17975.32,4199.465763386277,6,5,32,9,61,25.0,1263.1,31.321815831688102,142.0,Yes,76.450324587172,67.85257307562321,High_spent_Small_value_payments,260.1914356705381,Poor
28910,1,52,Writer,20871.42,1522.285,2,2,2,3,13,0.0,1177.09,35.20663341088152,203.0,No,51.12851899500748,94.6927344650936,Low_spent_Medium_value_payments,286.4072465398989,Good
30058,1,43,Writer,30257.02,2605.418333333333,10,6,33,5,51,22.0,2437.84,26.12995679049726,217.0,Yes,78.0890053077879,231.6179529046687,Low_spent_Small_value_payments,240.8348751208768,Poor
31955,1,-500,Scientist,28406.16,2371.18,1,3,2,0,22,3.0,1115.66,29.54065175154122,281.0,NM,0.0,85.56074778869069,Low_spent_Small_value_payments,441.5572522113093,Standard
26918,1,43,Developer,99565.36,8377.113333333333,8,5,20,0,22,8.0,551.66,34.07225393346394,277.0,Yes,0.0,138.47972906770434,High_spent_Large_value_payments,939.2316042656288,Standard
22504,1,16,Scientist,18507.72,1761.3100000000004,8,5,30,2,29,25.0,1716.82,31.736958351282784,91.0,Yes,27.394667446254548,175.51602149179905,Low_spent_Small_value_payments,263.2203110619464,Poor
12641,1,20,Lawyer,58698.08,4917.506666666667,8,4,10,2,20,14.0,453.31,26.79803630389221,183.0,No,91.96271299631606,98.39680419520174,High_spent_Large_value_payments,541.391149475149,Standard
18602,1,21,Architect,17856.72,1440.0600000000004,8,6,23,6,41,22.0,1431.47,25.48504059295705,209.0,Yes,75.86777329573991,189.4882885961188,Low_spent_Small_value_payments,168.6499381081413,Poor
35805,1,43,Developer,44080.04,3658.336666666666,5,5,10,3,17,7.0,443.01,35.069473932304355,238.0,No,98.7405719078009,143.66842793666183,High_spent_Medium_value_payments,373.4246668222039,Standard
27114,1,19,Manager,77519.04,4199.465763386277,6,6,23,7,32,16.0,3343.32,35.16557225797075,101.0,Yes,360.6812788524779,287.13948708998805,Low_spent_Medium_value_payments,250.67123405753404,Standard
46982,1,34,Musician,101954.94,8544.245,1,6,3,4,6,7.0,606.47,32.77474259258573,285.0,No,275.8198233942259,220.37440050779225,High_spent_Medium_value_payments,608.2302760979819,Poor
28944,1,34,Manager,87932.96,7206.746666666668,4,3,4,2,13,8.0,649.7,28.242272062958623,256.0,No,117.41528169068609,107.78387628130078,Low_spent_Small_value_payments,735.4755086946799,Good
32265,1,50,Doctor,128390.84,10622.236666666666,4,4,3,3,20,1.0,531.62,37.35468076339436,339.0,No,206.1583649948445,277.6747140078537,Low_spent_Large_value_payments,848.3905876639682,Poor
50113,1,15,Musician,10320.67,779.0558333333332,8,8,27,4,10,19.0,1759.88,33.95396674509627,200.0,Yes,31.353909972287568,70.22094918307586,Low_spent_Small_value_payments,266.3307241779699,Poor
50729,1,18,Scientist,32594.76,2959.23,2,2,11,3,11,10.0,1146.39,29.745530948141194,338.0,No,74.12073087666153,43.221423778351415,High_spent_Large_value_payments,418.5808453449871,Good
11926,1,54,Writer,61669.47,5190.1225,3,6,13,0,23,18.0,1083.29,34.468116602148704,386.0,No,0.0,257.34541831801295,High_spent_Small_value_payments,521.6668316819871,Standard
26125,1,34,Teacher,34514.51,3067.209166666667,4,6,9,4,29,10.0,841.46,28.045864301984462,209.0,Yes,102.46258280009432,284.02438324049245,Low_spent_Small_value_payments,210.23395062608,Standard
43655,1,28,Scientist,85589.68,6841.473333333332,8,4,8,4,30,7.0,428.42,34.198649287470424,298.0,Yes,217.50139877176224,174.86170681560318,Low_spent_Large_value_payments,561.7842277459679,Standard
36139,1,49,Writer,21053.37,1616.4475,4,4,2,2,26,20.0,586.15,31.933892386362928,292.0,No,28.386073511945764,129.5174581919717,Low_spent_Small_value_payments,293.7412182960825,Poor
3807,1,32,Journalist,14542.1,1449.841666666667,6,3,33,6,21,13.0,2034.21,32.592923352080504,203.0,Yes,43.98817152799421,127.65484882806896,Low_spent_Small_value_payments,263.3411463106035,Poor
7087,1,7431,Accountant,111896.16,9571.68,8,7,17,0,27,13.0,978.3,31.328845407054946,217.0,Yes,0.0,912.7396269396704,Low_spent_Medium_value_payments,324.42837306032965,Standard
6707,1,42,Developer,7064.385,393.69875,10,9,19,6,55,24.0,3918.55,33.70020086011445,154.0,Yes,27.1997874100451,31.145480377552783,Low_spent_Small_value_payments,271.0246072124021,Poor
1039,1,35,Entrepreneur,72588.99,4199.465763386277,7,4,19,2,22,8.0,1031.21,30.90196612981404,259.0,No,72.92831137276113,182.01332430058983,Low_spent_Medium_value_payments,649.2666143266492,Standard
25227,1,25,Scientist,60585.08,4977.756666666667,8,6,8,2,22,9.0,461.13,31.43064637386533,291.0,No,84.26082494287235,110.76385334322978,High_spent_Medium_value_payments,552.7509883805645,Poor
38730,1,28,Musician,52949.06999999999,4465.4225,5,3,20,2,27,9.0,1590.87,39.97317651817685,230.0,Yes,82.91462287682882,203.02876618334025,Low_spent_Small_value_payments,440.5988609398309,Poor
41198,1,15,Journalist,15444.74,4199.465763386277,7,7,27,5,10,10.0,2324.66,27.15024395526625,77.0,Yes,46.55013310746242,52.27109801267182,Low_spent_Small_value_payments,316.6849355465324,Poor
23298,1,49,Architect,28446.58,2597.5483333333336,3,5,5,4,2,8.0,640.4,37.171048665310366,320.0,No,66.06402666108605,104.59257437913452,Low_spent_Small_value_payments,379.0982322931128,Good
28743,1,17,Teacher,16532.33,1416.694166666667,5,6,18,7,25,13.0,2551.12,34.25287196764866,128.0,Yes,52.68006788573907,177.66350951339177,Low_spent_Small_value_payments,201.32583926753583,Standard
4083,1,55,Scientist,17032.785,1176.39875,0,6,2,3,9,9.0,1229.08,34.08274960575399,201.0,No,33.299763542384525,43.04406192285858,High_spent_Medium_value_payments,291.2960495347569,Good
38595,1,27,Lawyer,30261.67,2571.8058333333333,3,5,5,3,10,16.0,595.94,29.00303482991209,260.0,No,67.43888731549357,61.252478486969615,High_spent_Medium_value_payments,378.48921753087023,Good
10924,1,17,Journalist,35853.56,2852.796666666666,7,5,17,6,15,15.0,2410.94,36.43591805291313,212.0,Yes,101.80692664385865,10000.0,Low_spent_Small_value_payments,101.32755258082832,Standard
29606,1,36,Architect,12468845.0,4199.465763386277,9,758,25,6,36,12.0,2861.75,34.73153746641872,97.0,NM,252.90206563303715,177.86269042213289,Low_spent_Small_value_payments,295.93024394482995,Standard
30783,1,30,Teacher,18937742.0,4265.545,9,5,17,5,17,15.0,4381.27,28.58708990369761,167.0,Yes,131.14277928253023,353.664123604002,Low_spent_Large_value_payments,211.74759711346783,Poor
25015,1,14,Manager,73085.96,4199.465763386277,322,1323,29,8,33,15.0,3870.22,39.18362479250536,7.0,Yes,367.0553672180876,138.8409628966802,Low_spent_Small_value_payments,328.8533365518989,Poor
26048,1,52,Lawyer,32029.98,2588.165,2,5,4,3,8,6.0,451.72,31.94585948889121,361.0,No,66.40043249696937,233.608405650418,Low_spent_Small_value_payments,248.8076618526126,Good
15927,1,25,Mechanic,12985.715,1164.142916666667,4,3,15,1,5,11.0,355.39,27.44476607327684,368.0,NM,8.733919706404741,138.51522415631612,Low_spent_Small_value_payments,259.16514780394584,Standard
36496,1,54,Engineer,41821.27,3430.105833333333,5,4,11,2,1,12.0,791.51,38.205881758950895,305.0,No,63.237240845825845,202.19797320910632,Low_spent_Large_value_payments,347.5753692784011,Standard
